id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mức độ giao dịch,Mặt tiền,Chiều sâu,Ưu điểm BĐS,Nội thất,Số ban công,Hướng ban công,Tiện ích,Width_m,Is_MatTien,Price_Per_m2,Floors
306339264,5,Mặt tiền NB 4 tầng dt 4.5x20m cạnh Hậu Giang. Chỉ 9 tỷ nhỉn,9 tỷ,9.0,100 triệu/m²,90.0,Quận 6,"Đ. Phạm Văn Chí, P. 12, Q. 6, Tp. Hồ Chí Minh",,5.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306339264,Mặt tiền nội bộ ngay trung tâm Q6 * Diện tích: 4.5x20m * nhà chính chủ xây dựng 4 tầng BTCT cứng khừ. Đang cho thuê sẵn dòng thu nhập ổn định. * vị trí ngay trung tâm Q.6- cạnh Bình Phú - Hậu Giang. Tiện di chuyển ra trung tâm - Q1 chỉ hơn 10 phút. * Pháp lý chuẩn chỉnh - sẵn sàng công chứng mua bán ngay LH:Mai - xem nhà / thương lượng chính chủ Liên hệ: SĐT 1 070 266 **** Hiện số,,,,,,,,,4.5,1,100.0,4.0
306339383,5,Bán nhà quận 6 - 75m2 ( ngang hiếm 5 x 15 ) - kế bên chợ bình tiên,"7,5 tỷ",7.5,100 triệu/m²,75.0,Quận 6,"Đ. Võ Văn Kiệt, P. 7, Q. 6, Tp. Hồ Chí Minh",3.0,3.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306339383,"Quận 6 - Võ Văn Kiệt - Nhà 2 Tầng DT 75m2 ( 5 x 15 ) - Hẻm xe Hơi 6M Thông -----Chỉ 7,5 T...Ỷ Vị trí tuyệt đẹp, hẻm 6m ô tô ngủ nhà thoải mái, hẻm thông tứ tung, cách 100m ra mt Võ Văn Kiệt, kế bên Chợ Bình Tiên. DT 75m2 (ngang h.i.ếm 5m dài 15m), lô góc không bị quy hoạch lộ giới ( Đã có văn bản check QH của UBND Phường Bình Tiên) Kết cấu: 2 tầng đúc kiên cố, nhà sửa nhẹ ở ngay hoặc xây mới cao tầng, khu dân cư hiện hữu, ổn định. Gồm 3PN, 2WC, ban công lớn, có sân trước để xe máy. Thông tin liên hệ / : & ZL : 0916555532 Em Vinh hỗ trợ xem nhà 24/7 Thu gọn Liên hệ: SĐT 1 091 655 **** Hiện số Thông tin chi tiết Mặt tiền 5m Ưu điểm BĐS Căn góc, Xây mới",,5m,,"Căn góc, Xây mới",,,,,5.0,1,100.0,2.0
306337836,5,Nguyễn Văn Luông Q6 - Nhà Đẹp 4 Tầng - 14m x 6m - Hẻm Xe Hơi - Hơn 7 Tỷ,"7,99 tỷ",7.99,"153,65 triệu/m²",52.0,Quận 6,"Đ. Nguyễn Văn Luông, P. 12, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306337836,"- Hẻm 4m thông Hậu Giang - Nguyễn Văn Luông - Kinh dương Vương - Sổ hồng riêng, công chứng nhanh - A/C cần thêm thông tin nhắn Zalo.me/0939111116, em hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,,6.0,0,153.65,4.0
306335639,5,"Nhà Nhỏ Dễ Chốt - 1 Trệt 1 Lầu - Cư Xá Phú Lâm A - Sổ Hồng Riêng - 2,7 Tỷ","2,7 tỷ",2.7,"122,73 triệu/m²",22.0,Quận 6,"Đ. Cư Xá Phú Lâm A, P. 12, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306335639,"- Ngân hàng TPBank đã định giá: 2.8 tỷ - Pháp lý chuẩn, công chứng ngay - A/C cần thêm thông tin nhắn Zalo.me/0939111116, em hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,,,0,122.73,2.0
306333707,5,"Chỉ Nhỉnh 4 Tỏi, Mua Nhà Đẹp Đón Tết - DTSD 112m² - Ngay Cây Gõ, Bến Phú Lâm Q6","4,75 tỷ",4.75,"77,87 triệu/m²",61.0,Quận 6,"Đ. Bến Phú Lâm, P. 9, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306333707,"- 3 Tầng mới tinh khôi, vào ở ngay - PK & bếp thoáng, 3 PN WC khép kín - Sổ riêng - Hoàn công chuẩn - Công chứng trong ngày - A/C cần thêm thông tin nhắn Zalo.me/0939111116, em hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,,,0,77.87,3.0
306341135,5,"Bán căn hộ chung cư Căn hộ Him Lam Chợ Lớn Quận 6, Hồ Chí Minh",,,,,,Căn hộ chung cư,,,,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306341135,,,,,,,,,,,0,0.0,1.0
306341478,5,Bán nhà 77m đất 2 tầng BTCT đường Hậu Giang phường 12 quận 6,"6,4 tỷ",6.4,"83,12 triệu/m²",77.0,Quận 6,"Đ. Hậu Giang, P. 12, Q. 6, Tp. Hồ Chí Minh",3.0,3.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306341478,"*** Bán nhà 2 tầng BTCT đường Hậu Giang phường 12 quận 6 + Diện tích 4m x 18m nở hậu 4,6m + Kết cấu trệt lầu + Gồm 3pn 3wc. Dưới trệt có phòng ngủ cho người lớn tuổi + Hẻm thông thoáng, thông ra Kinh Dương Vương, Nguyễn Văn Luông. Gần chợ Phú Định, trường học các cấp, tiện ích xung quanh đầy đủ, khu trung tâm mua bán ẩm thực + Sổ hồng riêng hoàn công đầy đủ *** Giá 6,4 tỷ bớt lộc LH sdt e xem nhà nhé (VH) Liên hệ: SĐT 1 090 939 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,,,4.0,0,83.12,2.0
306340981,5,"Nhà 2 tầng có ban công đường Bà Hom p13 quận 6, 5.5x4.5m, sàn 46.2m2 chỉ 2.65 tỷ TL","2,65 tỷ",2.65,"115,22 triệu/m²",23.0,Quận 6,"Đ. Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh",2.0,2.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306340981,"- Bán nhà đường Bà Hom phường 13 quận 6 - Diện tích : 5.5m x 4.5m, 1 trệt 1 lầu, đất 23m2, sàn 46m2 - Công năng: 2pn 2wc - Nhà xây mới ở ngay - Cách hxh chỉ 7 bước chân Giá 2.65 tỷ TL LH 0963534538 gặp Vũ, xin cảm ơn Liên hệ: SĐT 1 096 353 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Xây mới",,,,Xây mới,,,,,4.5,0,115.22,2.0
306338970,5,"cực hiếm mặt tiền đường trần văn kiểu q6 dt 7,5x22 hdt45tr nhà 3 lầu giá 26,5 tỷ tl","26,5 tỷ",26.5,"220,83 triệu/m²",120.0,Quận 6,"Đ. Trần Văn Kiểu, P. 11, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306338970,"cực hiếm mặt tiền đường trần văn kiểu q6 dt 7,5x22 hdt45tr nhà 3 lầu giá 26,5 tỷ tl chính chủ bán nhà mặt tiền kinh doanh đường trần văn kiểu q6 diện tích 7,5x22 cn đủ không lộ giới kết cấu 1 trệt 3 lầu hdt 45tr góc 2 mặt tiền kinh doanh đường lớn hiếm có ngay vị trí này để mua đầu tư giữ tài sản hoàn công đầy đủ chính chủ giá bán 26,5 tỷ thương lượng liên hệ a đức 0915114056 xin cảm ơn Liên hệ: SĐT 1 091 511 **** Hiện số",,,,,,,,,7.5,1,220.83,4.0
306338988,5,"Chính chủ bán nhà phan văn khoẻ, p.2, q.6, 2 tỷ 670, 88m2, có hđ thuê 32 tr/th, hẻm xe hơi.","2,67 tỷ",2.67,"chính chủ bán nhà phan văn khoẻ, p.2, q.6, 2 tỷ 670, 88m2, có hđ thuê 32 tr/th, hẻm xe hơi.",88.0,Quận 6,"Đ. Phan Văn Khỏe, P. 2, Q. 6, Tp. Hồ Chí Minh",4.0,4.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306338988,"BÁN NHÀ ĐẸP ĐƯỜNG PHAN VĂN KHỎE, PHƯỜNG 2, QUẬN 6 Giá bán: 2 tỷ 670 triệu (còn thương lượng cho khách thiện chí) Diện tích: 88m² (ngang 6m, dài 14.6m) Kết cấu: 1 trệt, 2 lầu Công năng: 3 phòng ngủ, 4 phòng vệ sinh Hẻm trước nhà: 8m ô tô ra vào thoải mái Hiện đang cho thuê: 32 triệu/tháng (hợp đồng thuê ổn định) Vị trí: Trung tâm Quận 6, khu dân cư an ninh, dân trí cao, gần chợ, siêu thị, trường học, bệnh viện, thuận tiện di chuyển về Quận 5 Quận 10 Quận 11. Giá bán: 2 tỷ 670 triệu (còn thương lượng cho khách thiện chí) Liên hệ: [Số điện thoại em Ngọc Phúc 0938924583] Thu gọn Liên hệ: SĐT 1 093 892 **** Hiện số Thông tin chi tiết Mặt tiền 8m Ưu điểm BĐS Dân trí cao",,8m,,Dân trí cao,,,,,6.0,1,30.34,3.0
306342239,5,Bán chung cư 242-244 Phan Văn Khỏe : DT 52m2.2pn Giá 1.95 tỷ có sổ LH 0909563784 Hưng,"1,95 tỷ",1.95,"37,5 triệu/m²",52.0,Quận 6,"Đ. Phan Văn Khỏe, P. 5, Q. 6, Tp. Hồ Chí Minh",242.0,2.0,03/01/2026,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306342239,"- Bán căn hộ chung cư 242- 244 phan văn khỏe p5, q6 . Khu vực gần chợ Bình Tiên Chung cư thang máy lầu thấp. Dt :52m², 2 phòng , 1wc, , Vị trí trung tâm quận 6 minh phụng cầu hậu giang. sổ lâu dài công chứng liền. + Liên hệ ngay căn giá tốt nhất quận 6 theo so 0909563784 Hưng Liên hệ: SĐT 1 090 956 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Vị trí trung tâm",,,,Vị trí trung tâm,,,,,,0,37.5,1.0
306341290,5,"Cư xá Phú Lâm A - Hậu Giang Q6 - Nhà 2 tầng 2PM, 2 WC - Hẻm thông - Bán gấp trước Tết chỉ hơn 4 tỷ","4,48 tỷ",4.48,"117,89 triệu/m²",38.0,Quận 6,"Đ. Hậu Giang, P. 13, Q. 6, Tp. Hồ Chí Minh",2.0,6.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306341290,"ĐƯỜNG HẬU GIANG - TRUNG TÂM QUẬN 6 - HẺM THÔNG - HOÀN CÔNG ĐỦ - DTCN 38M2 - NỞ HẬU + Hiện trạng: 1 trệt, 1 lầu, 2 PN, 2 vệ sinh., + Vị trí: Ngay Cư Xá Phú Lâm A - đối diện khu Bình Phú - Công viên Phú Lâm. Liên Hệ : 0357945007 Giá Chỉ : 4,49 Tỷ Liên hệ: SĐT 1 035 794 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Đất vuông - nở hậu",,4m,,Đất vuông - nở hậu,,,,,,1,117.89,2.0
306339871,5,Nhà bán chính chủ biệt thự 222m giá 42 tỷ đường bình phú p11Q6,42 tỷ,42.0,"189,19 triệu/m²",222.0,Quận 6,"Đ. 25, P. 11, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-biet-thu-lien-ke-quan-6-ho-chi-minh-i1423/306339871,"Nhà bán chính chủ BIỆT THỰ SÂN VƯỜN ĐẲNG CẤP 4 TẦNG, MẶT TIỀN ĐƯỜNG RỘNG 16M . Ngang 12x19 đường bình phú P11Q6 Kiến trúc hiện đại không gian sống sang trọng, xanh mát ngay trung tâm - Diện tích khuôn viên: 221,2m (ngang 12m , dài 18,7m cực kỳ hiếm tại Quận 6) - Diện tích sàn xây dựng: 384,6m - Kết cấu: 1 trệt, 3 lầu, sân thượng - Công năng: 6 phòng ngủ rộng rãi, 5 WC, phòng khách, phòng bếp, phòng sinh hoạt chung - Sân vườn riêng: 4m x 19m, thiết kế hòn non bộ cây kiểng tiểu cảnh xanh, mang lại không gian nghỉ dưỡng ngay trong lòng phố Giá bán: 42 tỷ (thương lượng trực tiếp với chính chủ) ̣ ́ ̂́ ự̛: - Nằm ngay mặt tiền đường 16m, có vỉa hè khu dân cư hiện hữu, sầm uất - Liền kề Chợ An Dương Vương, Aeon Mall Bình Tân, Metro Bình Phú, Chợ Lớn, Bến xe miền Tây - Kết nối nhanh đến Quận 5, Quận 8, Quận 10, Quận 11 và Bình Tân - Khu vực kinh doanh đa ngành nghề, tiềm năng tăng giá trị tài sản vượt trội Đ̂̉ ́ ệ ̂̉ ̣̂: - Không chỉ là một căn nhà, mà là biệt thự sân vườn hiếm hoi tại Quận 6 - Không gian xanh trong lành phù hợp cho gia chủ yêu thích phong thủy, thiên nhiên, tạo dựng tổ ấm an cư nghỉ dưỡng giữa lòng thành phố Pháp lý chuẩn Sổ hồng riêng Sang tên ngay Thu gọn Liên hệ: SĐT 1 090 959 **** Hiện số Thông tin chi tiết Mặt tiền 12m Tiện ích Sân vườn Ưu điểm BĐS Phân lô liền kề",,12m,,Phân lô liền kề,,,,Sân vườn,16.0,1,189.19,4.5
306339301,5,"Bán nhà 4 tầng, 89m2, hẻm 6m nguyễn văn luông, quận 6","9,3 tỷ",9.3,"104,49 triệu/m²",89.0,Quận 6,"Đ. Nguyễn Văn Luông, P. 10, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306339301,"NHÀ 4 TẦNG - NGANG LỚN 4,5M - HẺM XE TẢI THÔNG, NGAY NGUYỄN VĂN LUÔNG, QUẬN 6 - 89M2 - CHỈ 9 TỶ 3 - Diện tích: 4.5m x 19m, nở hậu - 1 trệt 1 lửng 2 lầu, 12 phòng ngủ, 12WC. - Hẻm đẹp 6m, thông ra Lý Chiêu Hoàng, chợ Hồ Trọng Quí, Võ Văn Kiệt. Giáp Quận 5, chỉ 15phút di chuyển sang Q1, Q3 - Thích hợp vừa ở vừa cho thuê, mở văn phòng công ty, Spa, căn hộ dịch vụ. - Sổ hồng riêng chinh chủ, chưa qua đầu tư * LH Thuý Hằng- 0916473880 để xem nhà và gặp trực tiếp chính chủ Thu gọn Liên hệ: SĐT 1 091 647 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m Ưu điểm BĐS Đất vuông - nở hậu",,"4,5m",,Đất vuông - nở hậu,,,,,4.5,1,104.49,3.5
306339950,5,"Bán căn hộ chung cư D-Homme Quận 6, Hồ Chí Minh",,,,,,Căn hộ chung cư,,,,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306339950,,,,,,,,,,,0,0.0,1.0
306336050,5,"Cô Kim cần bán gấp căn hộ chung cư Starlight Riverside, Q.6 giá 1tỷ88 DT76m2, 2PN/2WC, FullNT, SHR!","1,88 tỷ",1.88,"cô kim cần bán gấp căn hộ chung cư starlight riverside, q.6 giá 1tỷ88 dt76m2, 2pn/2wc, fullnt, shr!",76.0,Quận 6,"StarLight Riverside, P. 11, Q. 6, Tp. Hồ Chí Minh",6.0,6.0,03/01/2026,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306336050,"Cô Kim cần bán gấp căn hộ chung cư Starlight Riverside, Q.6 giá 1tỷ88 DT76m2, 2PN/2WC, FullNT, SHR! Nhanh tay sở hữu căn hộ chung cư tại Starlight Riverside, Đường Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh. Căn hộ 76m2 với 2 phòng ngủ và 2 toilet, nội thất đầy đủ, sẵn sàng cho cuộc sống tiện nghi. - Diện tích: 76m2. - Giá cả phù hợp - 2 phòng ngủ (2PN). - 2 toilet (2WC). - Nội thất đầy đủ: điều hòa, giường, tủ lạnh... Điểm đặc biệt: Căn hộ có phong thủy tốt, thích hợp cho gia đình trẻ và những ai yêu thích không gian sống thoải mái. Pháp lý đầy đủ, đảm bảo an tâm cho người mua. Xung quanh khu vực có nhiều tiện ích như bệnh viện, siêu thị và công viên, phục vụ nhu cầu sống và giải trí hàng ngày. Liền kề KDC Bình Phú sầm uất Kết nối trực tiếp Đại lộ Võ Văn Kiệt di chuyển nhanh đến Quận 1, Quận 5 Gần siêu thị Metro Bình Phú, Aeon Mall Bình Tân, Big C An Lạc Trường học, bệnh viện Quận 6 trong bán kính 23 km Liên hệ ngay để biết thêm chi tiết: 0921715*** CHÂU MỸ LỘC Thu gọn Liên hệ: SĐT 1 092 171 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Gần nhiều tiện ích, Phân lô liền kề",,,,"Gần nhiều tiện ích, Phân lô liền kề",,,,,,0,24.74,1.0
306334374,5,"Bán căn hộ chung cư Căn hộ Him Lam Chợ Lớn Quận 6, Hồ Chí Minh",,,,,,,,,,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306334374,,,,,,,,,,,0,0.0,1.0
306334169,5,"Bán căn hộ chung cư Saigon Asiana Quận 6, Hồ Chí Minh",,,,,,Căn hộ chung cư,,,,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306334169,,,,,,,,,,,0,0.0,1.0
306337990,5,"Mặt tiền đường số, khu bình phú, quận 6, nhà 4 tầng, dt 48m2 ( 4 x 12 ), nhỉnh 8 tỷ tl","8,5 tỷ",8.5,"177,08 triệu/m²",48.0,Quận 6,"Đ. Số 55, P. 10, Q. 6, Tp. Hồ Chí Minh",4.0,4.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306337990,"MS21120201 MẶT TIỀN ĐƯỜNG SỐ KHU BÌNH PHÚ - VIEW CÔNG VIÊN - QUẬN 6 + Nhà 4 tầng - trệt, 2 lầu, sân thượng - 4PN + Dt 48m2 ( 4 x 12 ) + Khu phân lô, đường nhựa rộng 16m, vỉa hè 4m + Thuận tiện kết nối Quận 10, Quận 5, Quận 1... + Giá 8 tỷ nhỉnh TL == 0961071684 - Minh Nhà Phố == Liên hệ: SĐT 1 096 107 **** Hiện số Thông tin chi tiết Mặt tiền 16m Ưu điểm BĐS Phân lô liền kề",,16m,,Phân lô liền kề,,,,,16.0,1,177.08,3.5
306333927,5,"Bán chung cư Asiana Capella Quận 6, Hồ Chí Minh 1/2026",,,,,,Căn hộ chung cư,,,,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306333927,,,,,,,,,,,0,0.0,1.0
306326710,5,Nhà đẹp bà hom (4x11)m | dọn vào ở ngay trước tết,"5,6 tỷ",5.6,"127,27 triệu/m²",44.0,Quận 6,"Đ. Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306326710,"Bán nhà đường Bà Hom, Phường 13, Quận 6 (P. Phú Lâm). - Diện tích: 4x11m. - Kết cấu: Trệt lầu. _____ Nhà mới đẹp, dọn vào ở liền. hẻm an ninh, sạch sẽ, cách hẻm xe tải 15m. Giáp Quận 11, xung quanh đầy đủ tiện ích. _____ - Giá: 5.6 tỷ [Mỹ Hường 0905028188]. Liên hệ: SĐT 1 090 502 **** Hiện số",,,,,,,,,4.0,0,127.27,2.0
306328208,6,Nhà cấp 4 Bà Hom (4.4x16)m | xe hơi tới nhà tiện xây mới,"5,8 tỷ",5.8,"82,39 triệu/m²",70.4,Quận 6,"Đ. Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306328208,"Bán Nhà Đường Bà Hom, Phường 13, Quận 6 (P. Phú Lâm). - Diện tích: 4.4x16. - Kết cấu: Nhà cấp 4. Nhà nát tiện xây mới, khuôn đất đẹp. Hẻm xe hơi đỗ cửa, an ninh, hàng xóm thân thiện. Vị trí giáp Quận 11, gần Co. Op Mart Phú Lâm, muôn vàn tiện ích xung quanh. - Giá: 5.8 tỷ [Mỹ Hường 0905028188]. Liên hệ: SĐT 1 090 502 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Xây mới",,,,Xây mới,,,,,4.4,0,82.39,1.0
306338192,6,"Nhà 116m2 hẻm xe tải Nguyễn Văn Luông, Phường 11 quận 6","9,7 tỷ",9.7,"83,62 triệu/m²",116.0,Quận 6,"Đ. Nguyễn Văn Luông, P. 11, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306338192,"Nhà Nguyễn Văn Luông p11 quận 6 Diện tích 6x18 , tổng diện tích trên sổ 116m2 Hẻm xe tải Kết cấu : trệt Giá 9ty7 có tl Liên hệ: SĐT 1 093 303 **** Hiện số",,,,,,,,,6.0,0,83.62,1.0
306337939,6,"Nhà 4x19,5 hẻm An Dương Vương ,quận 6","6,9 tỷ",6.9,"89,61 triệu/m²",77.0,Quận 6,"Đ. An Dương Vương, P. 10, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306337939,"Nhà Bán hẽm xe hơi hương đông An Dương Vương, P ,Bình Phú TPHCM giá 6 tỷ 900 DT : 4 m x 19,5 m KC : 1 Trệt , 2 Lầu sân thượng Mái che Thang Gòm : 4pn, + phòng thờ + 5 wc, sân thượng trước sau Giá : 6. Tỷ 900 Liên hệ: SĐT 1 093 303 **** Hiện số",,,,,,,,,4.0,0,89.61,3.5
306338215,6,"Nhà 3x10 mặt tiền đường số 39 , quận 6","4,6 tỷ",4.6,"153,33 triệu/m²",30.0,Quận 6,"Đ. Số 39, P. 10, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306338215,"MT đường số 39 Khu Bình Phú 2 - DT 3m*10m. CN đất: 30m. DT sàn: 60m - KC: Trệt 1 lầu đúc nhà đẹp 2PN 2WC Giá 4,6 tỷ TL Liên hệ: SĐT 1 093 303 **** Hiện số",,,,,,,,,39.0,1,153.33,2.0
306329168,6,"Nhà hẻm Nguyễn Văn Luông 53m2, 1 lửng 1 lầu 3PN 2WC hẻm thông vài bước ra mặt tiền","4,6 tỷ",4.6,"86,79 triệu/m²",53.0,Quận 6,"Đ. Nguyễn Văn Luông, P. 11, Q. 6, Tp. Hồ Chí Minh",53.0,53.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306329168,"Nhà hẻm Nguyễn Văn Luông 53m2, 1 lửng 1 lầu 3PN 2WC hẻm thông vài bước ra mặt tiền. + Hẻm thông tứ bề, + Vị trí đẹp ở ngay. + Sổ vuông ngay ngắn công chứng ngay. + Cách MT chỉ 6 - 7m, kết nối đường Hậu Giang, Nguyễn Văn Luông, Phạm Văn Chí. + Khu vực an ninh 24/7, + Liền kề ngay điện máy xanh, chợ, siêu thị, trường học.. + Giá chỉ 4,6 tỷ.(chính chủ) Liên hệ: SĐT 1 094 369 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Phân lô liền kề",,,,Phân lô liền kề,,,,,6.0,1,86.79,2.5
306337339,6,Chính chủ cần bán nhà phố trong KDC Seiharmony giá ngang HD mua bán CDT,"8,3 tỷ",8.3,"127,69 triệu/m²",65.0,Quận 6,"Đ. Võ Văn Kiệt, P. 1, Q. 6, Tp. Hồ Chí Minh",5.0,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306337339,"Tôi chính chủ Sr1-23 nhà phố Seiharmony - 4,5*16,5 - văn nhà ngang 4,5 đẹp nhất ở trục chính vào - Nhà đối diện công viên - Giá ngang với giá CDT không chênh lệch 0938618234. Mình cần bán trước Tết Liên hệ: SĐT 1 093 861 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m Hướng ban công Tây Bắc",,"4,5m",,,,,Tây Bắc,,4.5,1,127.69,1.0
306337505,6,Siêu phẩm góc 2 mặt tiền Kinh Dương Vương P.12 Quận 6| DT: 16.3x16| 6 tầng| HĐT 180tr| 79 Tỷ,79 tỷ,79.0,"309,8 triệu/m²",255.0,Quận 6,"Đ. Kinh Dương Vương, P. 12, Q. 6, Tp. Hồ Chí Minh",,,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306337505,"Bán Nhà Góc 2 Mặt Tiền Kinh Dương Vương - Quận 6 *** Thông tin chi tiết: - Diện tích : 16.3 x 16m. Công nhận : 255.2m2 - Kết cấu : 6 Tầng - Hợp đồng thuê : 180 Triệu / Tháng - Pháp lý chuẩn, công chứng mua bán ngay - Giá bán : 95 Tỷ giảm còn 79 tỷ Đừng bỏ lỡ cơ hội hiếm có để sở hữu tải sản tốt nhất khu vực! *** Liên hệ ngay Thảo Trần_BĐS Saigon Liên hệ: SĐT 1 090 999 **** Hiện số",,,,,,,,,16.0,1,309.8,6.0
306338576,6,"Bán căn hộ chung cư Khu căn hộ cao cấp Blue Sapphire Bình Phú Quận 6, Hồ Chí Minh",,,,,,Căn hộ chung cư,,,,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306338576,,,,,,,,,,,0,0.0,1.0
306335009,6,"Bán nhà mặt tiền khu Bình Phú, Quận 6.","6,7 tỷ",6.7,"139,58 triệu/m²",48.0,Quận 6,"P. 10, Q. 6, Tp. Hồ Chí Minh",2.0,2.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306335009,"Bán nhà mặt tiền đường 10m, khu dân cư Bình Phú, Quận 6. + Diện tích: 4 x 12m. + Nhà cũ tiện xây mới, được xây 4 tầng. + Khu phân lô chuẩn quy hoạch, văn minh, dân trí cao. Gần công viên xanh mát. Mua ở tuyệt vời. + Khu hiếm nhà bán, chỉ 1 căn duy nhất. + Giá 6,7 tỷ thương lượng chính chủ. Liên hệ: SĐT 1 098 167 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Dân trí cao, Giáp vườn hoa công viên, Xây mới, Phân lô liền kề",,4m,,"Dân trí cao, Giáp vườn hoa công viên, Xây mới, Phân lô liền kề",,,,,4.0,1,139.58,4.0
306323445,6,"BÁN NHÀ MỚI MẶT TIỀN MINH PHỤNG, CÂY GÕ Ngay vòng xoay Cây Gõ, cách mặt tiền Minh Phụng 1 căn","4,78 tỷ",4.78,"77,53 triệu/m²",61.65,Quận 6,"Đ. Bến Phú Lâm, P. 10, Q. 6, Tp. Hồ Chí Minh",3.0,3.0,03/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306323445,"BÁN NHÀ MỚI MẶT TIỀN MINH PHỤNG, CÂY GÕ Ngay vòng xoay Cây Gõ, cách mặt tiền Minh Phụng 1 căn Nhà trệt lửng lầu, 3PN WC riêng từng phòng Phòng khách, bếp rộng, nhà mới vào ở ngay Sổ hồng hoàn công đủ công chứng liền Giá hơn 4 tỷ (có bớt) Liên hệ: 0972781491 Cường Nguyễn Liên hệ: SĐT 1 097 278 **** Hiện số Thông tin chi tiết Mặt tiền 3,6m",,"3,6m",,,,,,,,0,77.53,2.5
