id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mức độ giao dịch,Mặt tiền,Chiều sâu,Ưu điểm BĐS,Nội thất,Số ban công,Hướng ban công,Tiện ích
306306990,8,"5,55 tỷ - x/y đường số quận 4 ngay hồ bơi - khu trung tâm thể thao - chỉ 1,2 phút qua quận 1","5,55 tỷ",5.55,"61,53 triệu/m²",90.2,N/A,"P. 4, Q. 4, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306306990,"Siêu phẩm x/y đường số quận 4 ngay hồ bơi - khu trung tâm thể thao - chỉ 1,2 phút qua quận 1 khu vip nhất Q4. Mô tả: - Bán nhà hẻm đường số thông qua Hoàng Diệu, phường 4, Quận 4. Cách xe hơi 90 mét. - Diện tích đất 90,2m2 (5 x 18m), giá bán thấp hơn bảng giá nhà nước khu vực luôn rồi. - Kết cấu C4, 6 phòng cho thuê khai thác từ 18 triệu vnđ/ tháng. - Sổ hồng chính chủ, pháp lý hoàn thiện, khách mua có thể tiến hành giao dịch, công chứng sang tên nhanh chóng. - Vị trí nhà cách cầu Kênh Tẻ khoảng 500m, thuận tiện di chuyển vào trung tâm thành phố, Quận 5, Quận 7. - Đây là khu vực dân cư hiện hữu lâu đời, xung quanh có đa dạng tiện ích như chợ, trường học, chùa, nhà thờ, quán ăn, cafe,... Giá chào 5,55 tỷ (thương lượng). LH Bùi Thành Q4: 0966644418 Nhận ký gửi & hỗ trợ thông tin chi tiết. Mọi căn nhà đang chào bán trên địa bàn Q4. Thu gọn Liên hệ: SĐT 1 096 664 **** Hiện số",,,,,,,,
306309354,8,"Bán căn hộ Vĩnh Hội, Quận 4, 68m2, 2PN - 2WC",N/A,,N/A,68,N/A,"Chung cư Vĩnh Hội, Đ. Vĩnh Hội, P. 4, Q. 4, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306309354,"Chung cư Vĩnh Hội, Quận 4, HCM xịn sò với diện tích 68m2, thiết kế 2PN, 2WC, nội thất cơ bản. Pháp lý đầy đủ nên không lo lắng gì nhé. Quá hời cho một căn hộ như thế này. Địa điểm xung quanh. - Bệnh viện Đa Khoa Tân Hưng. - Siêu thị Bách Hóa Xanh Vĩnh Hội. - Công viên Cát. - Trung tâm Ngoại Ngữ Cali. Liên hệ ngay Tuyết Vy qua số 0926747118 để biết thêm thông tin chi tiết. Liên hệ: SĐT 1 092 674 **** Hiện số",,,,,,,,
306309036,8,"Bán căn hộ chung cư De La Sol Capitaland Quận 4 Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306309036,N/A,,,,,,,,
306308795,8,"Bán nhà 4 tầng Đ. Đoàn Văn Bơ - 90m2 chỉ 6.3 tỷ - lưu thông Tôn Đản, Hoàng Diệu, Nguyễn Tất Thành","6,3 tỷ",6.3,70 triệu/m²,90,N/A,"Đ. Đoàn Văn Bơ, P. 16, Q. 4, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306308795,"Nhà đẹp 4 tầng - 90m2 chỉ 6.3 tỷ - đ. Đoàn Văn Bơ - gần chợ 200 Đ. Xóm Chiếu - đi Tôn Đản Nguyễn Tất Thành. DTSD: 360m2, ngang nở hậu 3.9m, dài miên man 24m. Nhà có 20 PN, thiết kế theo phong cách cho thuê trọ. Đang có hợp đồng thầu 50tr/ tháng. Trước nhà rộng 3m, gần trường học, gần chợ. Pháp lý chuẩn, sổ hồng riêng. Zalo Ánh Ngọc: 0938071862 Liên hệ: SĐT 1 093 807 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,,
306308665,8,Duy nhứt 1 căn ở q4 cực hiếm cho gđ lớn 5-8 thành viên - cải tạo được 6 phòng ngủ,"5,2 tỷ",5.2,104 triệu/m²,50,N/A,"Đ. Tôn Đản, P. 8, Q. 4, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306308665,"NGANG BỀ THẾ - THIẾT KẾ ĐẸP NHỈNH 5T DÂN CƯ HIỆN HỮU NHÀ ĐÚC CHẮC CHẮN MÔ TẢ : - BÁN NHÀ Q4 KÈO THƠM KHU DÂN CƯ HIỆN HỮU KHÔNG LO GIẢI TỎA Nhà phố - đường hẻm xe ba gác thông khu đường số tân vĩnh Tôn Đản P.8 Quận 4 TP.HCM -Diện tích : 4.35 x 11= 46m2 hoàn công 144m2 -Nhà 4 tầng + sân thượng BTCT đã hoàn công sổ hồng đầy đủ . Công chứng trong ngày. - Cấu trúc : phòng khách + bếp + 4 phòng ngủ + 3 tolet + 1 phòng thờ +2 sân thượng và phòng giặt phơi - Vị trí : gần ngay trung tâm Quận 1, Quận 7. Thuận tiện giao thông đi các nơi trong thành phố. Gần chợ, trường học các cấp. Chỉ cần 5-10 phút đi bộ là tới nơi. - Tiện ích : Chủ nhà sẽ để lại  nội thất dính tường và một số nội thất không dính tường cho người mua. Nhà Đẹp & Mới như hình. Giá : 5,2 tỏi LH BÙI THÀNH Q4 : 5,2 tỏi Khách thiện chí gọi trực tiếp hoặc để lại sđt trong tin nhắn em sẽ liên hệ lại mình ạ Thu gọn Liên hệ: SĐT 1 096 664 **** Hiện số",,,,,,,,
306307458,8,"Bán nhanh Đoàn Văn Bơ, Phường 18, Quận 4, bán chỉ 3 tyr500 sổ sẵn, hẻm oto5m 50m2 hoàn công đầy đủ","3,5 tỷ",3.5,70 triệu/m²,50,N/A,"Đ. Đoàn Văn Bơ, P. 18, Q. 4, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306307458,"Cực hiếm, Đoàn Văn Bơ, Phường 18, Quận 4 + Diện tích 50m² ( 5x10) , sổ hồng chính chủ, hoàn công đầy đủ + Nhà 1 trệt 2 lầu 3pn 3wc , còn rất mới. Rất phù hợp cho gia đình muốn có nhà, có hộ khẩu, làm việc Quận 4, Quận 1Vừa ở vừa kinh doanh. + Nhà thuộc Trung tâm Quận 4, hẻm thông, xe hơi đỗ cửa, thông Đoàn Văn Bơ ra Nguyễn Tất Thành, ngay đối diện cảng Nhà Rông. + Cách Quận 1, chỉ đúng một cây cầu, tiện ích xung quanh không thiếu bất cứ thứ gì. Giao thông cực kỳ thuận tiện qua Quận 1, Quận 10, Quận 3, Quận 5, Bình Thạnh, Phú Nhuận... + Giá 3 tỷ 5 còn TL NHẸ Thu gọn Liên hệ: SĐT 1 090 671 **** Hiện số",,,,,,,,
306308544,8,"Bán nhà đường Tôn Đản, 4x13m, gần cầu Khánh Hội, Quận 4, chỉ 4. x tỷ","4,6 tỷ",4.6,"88,46 triệu/m²",52,N/A,"Đ. Tôn Đản, P. 8, Q. 4, Tp. Hồ Chí Minh",3,3,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306308544,"- Diện tích 4x13m. - Bao gồm 3PN 3WC. - Gần chợ, siêu thị, trường ĐH Nguyễn Tất Thành, trường ĐH Luật, Bến Bạch Đằng. - Gần Đường Hoàng Diệu, Khánh Hội, Bến Vân Đồn, Xóm Chiếu, Tân Vĩnh. - Thuận tiện di chuyển qua quận 1, quận 2, quận 3, quận 5, quận 7, Quận 8. - Sổ hồng riêng, công chứng trong ngày. - Liên hệ em Hậu 0352904432 để được xem nhà trực tiếp. Liên hệ: SĐT 1 035 290 **** Hiện số",,,,,,,,
306289628,8,Bán nhà mặt tiền đường số 41 kinh doanh sầm uất nhất Quận 4,105 tỷ,105.0,"486,11 triệu/m²",216,N/A,"Đ. Số 41, P. 6, Q. 4, Tp. Hồ Chí Minh",,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306289628,Bán nhà mặt tiền đường số 41 P6 Quận 4 ngay gần công viên pháo bông. Đường lớn 25m. Diện tích: 12x18. Đang cho Bách Hoá Xanh thuê 140 triệu/tháng. Khu dân cư hiện hữu xây dựng cao tầng. Sổ hồng riêng. Giá 105 tỷ thương lượng chính chủ. Liên hệ: 0945678829 Minh Tiến Land. Liên hệ: SĐT 1 094 567 **** Hiện số Thông tin chi tiết Mặt tiền 12m Ưu điểm BĐS Giáp vườn hoa công viên,,12m,,Giáp vườn hoa công viên,,,,
306307429,8,"Bán căn hộ chung cư The Tresor Quận 4 Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306307429,N/A,,,,,,,,
306305132,8,"Bán nhà cực kì đẹp nằm trên đường đoàn văn bơ , p10 , quận 4 dt 48m2 giá 2 tỷ 350 triệu ( tl )","2,35 tỷ",2.35,"48,96 triệu/m²",48,N/A,"Đ. Đoàn Văn Bơ, P. 10, Q. 4, Tp. Hồ Chí Minh",2,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306305132,"Ngôi nhà riêng xịn sò nằm ở Đoàn Văn Bơ, phường 10, Q4, HCM, với diện tích 48m2. Bên trong full nội thất, 2PN và 2WC, thoải mái cho cả gia đình. - Pháp lý đầy đủ, yên tâm về giấy tờ. - Không gian sống thoáng đãng, tiện nghi vừa đủ cho cuộc sống hiện đại. - Nhiều tiện ích gần kề, dễ dàng tiếp cận mọi thứ cần thiết cho cuộc sống. + Gần siêu thị trang trí nội thất, Bách Hóa Xanh. + Công viên bờ sông Tôn Thất Thuyết để thư giãn. + Các trường học từ mầm non đến đại học trong tầm tay. + Các bệnh viện đa khoa gần đó đảm bảo sức khỏe. Đừng bỏ lỡ cơ hội này! Liên hệ ngay Phương Mi qua số 0969319330 để được tư vấn miễn phí. Thu gọn Liên hệ: SĐT 1 096 931 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Gần nhiều tiện ích",,,,Gần nhiều tiện ích,,,,
306305555,8,Hxh bến vân đồn cạnh goldview hẽm thẳng 1 lèo tới nhà - sát bên q1,"6,99 tỷ",6.99,"139,8 triệu/m²",50,N/A,"P. 1, Q. 4, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306305555,"HXH BẾN VÂN ĐỒN CẠNH GOLDVIEW HẼM THẲNG 1 LÈO TỚI NHÀ - SÁT BÊN Q1 Mô tả: - Bán căn nhà hẻm 5 mét đường Bến Vân Đồn Quận 4 Giáp ranh quận 1 - DT thửa 50M2 ( Ngang 4 mét ) nở hậu phong thuỷ cực kỳ hiếm, vị trí rất đẹp và có tiềm năng đầu tư cho tương lai rất khủng - Khu vực an ninh. Gần chợ, gần trường, gần bệnh viện, siêu thị, khu vực trung tâm. Giao thông thuận tiện . - Pháp lý: Sổ hồng chính chủ, giấy tờ rõ ràng, Công chứng mua bán nhanh trong ngày. - Giá rẻ nhất hiện tại không còn kèo thơm nào tương tự trên thị trường. Giá 6,99 tỷ LH Bùi Thành Quận 4 : 0966644418 Nhận Ký Gửi & Hỗ Trợ Thông Tin Chi Tiết Mọi Căn Nhà Đang Chào Bán Trên Địa Bàn Q4 Thu gọn Liên hệ: SĐT 1 096 664 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giao thông thuận lợi, Đất vuông - nở hậu",,,,"Giao thông thuận lợi, Đất vuông - nở hậu",,,,
306306601,8,"Bán nhà ngang lớn 8m, Đ. Đoàn văn bơ- 134m2- đi Tôn Đản, Hoàng diệu, Nguyễn Tất Thành qua Q1 4P.","10,9 tỷ",10.9,"81,34 triệu/m²",134,N/A,"Đ. Đoàn Văn Bơ, P. 14, Q. 4, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306306601,"SIÊU PHẨM BÁN ĐẤT TẶNG NHÀ- DT: 134M2 NGANG LỚN- Đ.ĐOÀN VĂN BƠ- TRƯỚC NHÀ 4M- LƯU THÔNG TÔN ĐẢN- HOÀNG DIỆU- NGUYỄN TẤT THÀNH Ngang 8m, dài 17m. Hiện trạng: Nhà cấp 4, 7PN đang cho thuê 3P doanh thu 10tr mỗi tháng .Nhà tiện xây mới theo công năng sử dụng của chủ . Khu dân trí cao, thích hợp xây CHDV kinh doanh siêu đỉnh. Nhà gần chợ, gần trường học xung quanh đầy đủ tiện ích. Pháp lý chuẩn, sổ hồng riêng. Chào chỉ 10.9T còn thương lượng. Zalo Ánh Ngọc: 0938071862 Thu gọn Liên hệ: SĐT 1 093 807 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao, Xây mới",,,,"Dân trí cao, Xây mới",,,,
306294905,8,"Q4, Tôn Đản- Tôn Thất Thuyết, KQH, 4 tầng BTCT, 22.6m2( ngang 2m9 dài 8m), hẻm 3m5, chỉ 3 tỷ 600tr","3,5 tỷ",3.5,"154,87 triệu/m²",22.6,N/A,"Đ. Tôn Đản, P. 4, Q. 4, Tp. Hồ Chí Minh",2,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306294905,"TÔN ĐẢN- TÔN THẤT THUYẾT - KHÔNG QUY HOẠCH - Hẻm trước nhà 3m5 thông thoáng. Gần chợ, siêu thị - : Trệt + 2 Lầu _ Sân Thượng _ BTCT Kiêng Cố - : 2Pn + 3Wc + Bếp + P.Khách + Sân Xe - : 22.5m2 _ ( ngang 2m9 x dài 8.05 m)  - : Pháp Lý Chuẩn _ SHR _ Công Chứng Ngay  - : 3 Tỷ 6 ( bớt Lộc) - : 0779912727 Tuấn( chuyên nhà phố Q4, Q1) Liên hệ: SĐT 1 077 991 **** Hiện số Thông tin chi tiết Mặt tiền 3,5m",,"3,5m",,,,,,
306305687,8,Khu hiếm nhà bán nguyễn khoái trục đường siêu đẹp phường 2 qu.4 sắp có cầu nguyễn khoái bắc san,"6,6 tỷ",6.6,"129,41 triệu/m²",51,N/A,"Đ. Nguyễn Khoái, P. 2, Q. 4, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306305687,"KHU HIẾM NHÀ BÁN NGUYỄN KHOÁI TRỤC ĐƯỜNG SIÊU ĐẸP PHƯỜNG 2 QU.4 SẮP CÓ CẦU NGUYỄN KHOÁI BẮC SANG Q1 Mô tả: -Diện tích thức tế 51m2 ( Ngang 3,8 mét Dài 13,2mét ) - Kết cấu : trệt tầng 2PN 2 WC - Hoàn công đủ. Tặng lại toàn bộ nội thất - Hẻm xe ba gác né nhau Nguyễn Khoái phường 2 quận 4. Nhà khu cao cấp Nguyễn Khoái, Q4, sát chung cư Galaxy9, cực yên tĩnh. - Nằm gần trục đường Bến Vân Đồn, con đường vàng quy tụ tất cả chung cư cao cấp của Saigon, là 1 trong những miếng đất hiếm hoi nằm trong khu xây cao tầng của Q4. View cực đẹp nhìn ra Kênh Bến Nghé, Bitexco. chỉ 6,599 tỏi Thành Nhà Phố Q4: 0966644418 Nhận Ký Gửi Mua Bán Bđs Các Quận . Thu gọn Liên hệ: SĐT 1 096 664 **** Hiện số",,,,,,,,
306294345,8,"(Video nhà 100%) Bán nhà Tôn Đản. DT khủng 78.5m2. Ngang khủng 5mx15m, 2 tầng. Không bị qui hoạch","5,95 tỷ",5.95,"75,8 triệu/m²",78.5,N/A,"Đ. Tôn Đản, P. 15, Q. 4, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306294345,"Vị trí. + Nhà thuộc hẻm 243 Tôn Đản, phường 15, Quận 4. + Lợi thế đi làm Q1 không kẹt xe. Tiếp giáp Q2 - Q8 - Q7 - Q5 và đặc biệt không bao giờ ngập. + Xung quanh nhiều chợ dân sinh và khu ẩm thực Tôn Đản trù phú. + Bên cạnh nhiều trường học: Cấp 1 Xóm Chiếu, Cấp 2 Khánh Hội - Bến Vân Đồn, Cấp 3 Nguyễn Trãi. Mô tả. + Hẻm trước nhà gần 3m. Cách mặt tiền đường Tôn Đản. + Ra chợ 200 khoảng 100m. Hẻm có sân để xe rộng rãi. + Diện tích đất. 5mx15m(nở hậu sau 5,5m). Sổ hồng riêng 78,5m². + Hoàn công 128m². + Kết cấu: Trệt + lầu. + Gồm 4 phòng 4 toilet và khách + bếp. + Nhà còn mới, đúc chắc chắn. Pháp lý. + Đất thuộc khu dân cư. Không chút qui hoạch. + Bank cho vay 3.5 tỷ (định giá 6 tỷ). + Sổ hồng riêng chính chủ. + Chủ bao sang tên. Công chứng trong ngày. Liên hệ. + Hiếu - Anh môi giới chân thành! + Alo & Zalo 24/7: 0966887427 Thu gọn Liên hệ: SĐT 1 096 688 **** Hiện số Thông tin chi tiết Mặt tiền 5m Ưu điểm BĐS Đất vuông - nở hậu",,5m,,Đất vuông - nở hậu,,,,
306304385,8,"Thanh lý cuối năm nhà Tôn Thất Thuyết-Quận 4 giá 1Tỷ780 nhà mới dọn vào ở ngay, sổ hồng riêng","1,78 tỷ",1.78,"28,71 triệu/m²",62,N/A,"Đ. Tôn Thất Thuyết, P. 4, Q. 4, Tp. Hồ Chí Minh",3,3,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306304385,"- Vị trí : nhà hẻm Tôn Thất Thuyết, P.4, Quận 4 - kết nối nhanh ra tuyến đường lớn Nguyễn Hữu Thọ. - Diện tích : 62m2 ( ngang 4,5 x dài 13,7 ). - Kết cấu : 1 Trệt 1 Lầu ( 3 phòng ngủ, 2 nhà vệ sinh ). - Giá chỉ 1 Tỷ 780 ( còn bớt lộc ). - Tiện ích nổi bật tiện lợi cho cư dân : + Gần chợ Xóm Chiếu, siêu thị, cửa hàng tiện lợi. + Gần trường học, UBND, trạm y tế. + Kết nối nhanh Quận 1, Quận 7, qua cầu Calmette, Nguyễn Văn Cừ. - Hẻm rộng 4,5m sạch sẽ, dân cư hiện hữu đông đúc. - Pháp lý chuẩn sổ hồng riêng mua bán sang tên ngay. Liên hệ ngay 0938260316 gặp Minh Châu để được hỗ trợ trực tiếp ạ ! Thu gọn Liên hệ: SĐT 1 093 826 **** Hiện số",,,,,,,,
306302533,8,Bán Nhà Góc 2 Mặt Tiền Cực Khan Hiếm Khánh Hội Quận 4 ( 12x20m) 2 Tầng HĐT: 200 triệu - Giá 119 tỷ,119 tỷ,119.0,"495,83 triệu/m²",240,N/A,"Đ. Khánh Hội, P. 3, Q. 4, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306302533,Bán Nhà Góc 2 Mặt Tiền Cực Khan Hiếm Ngay Khánh Hội Quận 4 ( 12x20m) 2 Tầng HĐT: 200 triệu - Giá 119 tỷ - Diện tích: 12 X 20m. - Thuê: 200 triệu/tháng - Phù hợp xây dựng tòa nhà - Giá bán: 119 tỷ Liên hệ Em Tiên hỗ trợ giá tốt nhất Liên hệ: SĐT 1 083 944 **** Hiện số,,,,,,,,
306289185,9,"Nhà 66,4m² (4,29 x 16) - 3 tầng - mặt tiền Hoàng Diệu. Chỉ 13,7 tỷ","13,7 tỷ",13.7,"206,33 triệu/m²",66.4,N/A,"P. 13, Q. 4, Tp. Hồ Chí Minh",2,2,28/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306289185,"Bán nhà mặt tiền đường Hoàng Diệu (30 mét), P. 12, Quận 4. Đường VIP Quận 4, kinh doanh sầm uất. Sát vách Quận 1. Diện tích sổ: 66,4 m² (4,29 m x 16 m). Vuông vức. Nhà hiện trạng 3 tấm gồm: 1 trệt, 1 lửng, 1 lầu (chỉ bán phần này). Hoàn công đủ. Mặt tiền kinh doanh. Có vỉa hè 4m. Giá: 13,7 tỷ. Sổ hồng đầy đủ. (miễn trung gian) Liên hệ: SĐT 1 090 678 **** Hiện số",,,,,,,,
306304292,9,"Giảm sâu cho căn nhà Q.4, chỉ 3tỷ380/72,2m2. Đường oto Hoàng Diệu, cho thuê 22tr, gần chợ Xóm Chiếu","3,38 tỷ",3.38,"giảm sâu cho căn nhà q.4, chỉ 3tỷ380/72,2m2. đường oto hoàng diệu, cho thuê 22tr, gần chợ xóm chiếu",72.2,N/A,"P. 13, Q. 4, Tp. Hồ Chí Minh",4,4,28/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306304292,"Giá giảm sâu cho căn nhà Quận 4 - Phường 13, đường oto Hoàng Diệu, cho thuê 22 triệu/tháng. * Vị trí: Trung tâm quận 4 - Sầm uất - gần chợ Xóm Chiếu, cầu khánh Hội, phố ẩm thực Vĩnh Khánh. - Diện tích: 72,2m2 (ngang 5m x dài 14,44m). - Kết cấu: 1 trệt - 2 lầu - Thiết kế đẹp - Nhà nở hậu. Nhà có 4 phòng ngủ - 4 nhà vệ sinh - Nội thất chủ để lại. * Làm việc trực tiếp với chủ, xem sổ sách đầy đủ. Giá 3tỷ380 triệu, chủ thiện chí bớt lấy lộc. Liên hệ em An 0946056522 hỗ trợ xem nhà miễn phí. Thu gọn Liên hệ: SĐT 1 094 605 **** Hiện số Thông tin chi tiết Mặt tiền 5m Ưu điểm BĐS Đất vuông - nở hậu",,5m,,Đất vuông - nở hậu,,,,
306306564,9,"Bán căn hộ chung cư Icon 56 Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306306564,N/A,,,,,,,,
306304816,9,Bán nhà xóm chiếu quận 4 - hxh-thông - 89m2 -4tầng btct - nội thất đẹp - 1 bước lên 16chổ -13 tỷ tl,13 tỷ,13.0,"146,07 triệu/m²",89,N/A,"Đ. Xóm Chiếu, P. 15, Q. 4, Tp. Hồ Chí Minh",4,4,28/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306304816,"BÁN NHÀ Q4 KÈO THƠM GẦN HẺM XE HƠI TÔN THẤT THUYẾT KHU XÓM ĐẠO, NHÀ THỜ XÓM CHIẾU Hẻm trước nhà 4m thông thoáng sạch đẹp Kết cấu: 1 trệt + 3 lầu + sân thượng 4 phòng ngủ 4 WC Phòng khách Phòng kho để đồ Phòng thờ Phòng giặt + sân phơi Có điện năng lượng mặt trời tiết kiệm chi phí Diện tích: Ngang 4.5m dài 18m nở hậu 5.3m Sử dụng: 241m Sổ hồng: 89m2 Hướng Chính Bắc Ưu điểm nổi bật: Nhà còn mới, BTCT kiên cố, thiết kế rộng rãi Đường bê tông cao ráo, không ngập nước Sát hẻm xe tải xe 16 chỗ quay đầu Ngay Nhà Thờ Xóm Chiếu, gần trường Nguyễn Trường Tộ Tiện ích đủ đầy: chợ, siêu thị, trường học các cấp Di chuyển nhanh sang Q1 Q2 Q7 HÀNG HIẾM CHÍNH TRỤC LÂU LÂU MỚI CÓ 1 CĂN Giá bán: 13 tỷ Chính chủ Thu gọn Liên hệ: SĐT 1 096 848 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m Ưu điểm BĐS Đất vuông - nở hậu",,"4,5m",,Đất vuông - nở hậu,,,,
306303368,9,Kèo thơm sát mặt tiền tiện di chuyển bề ngang quá khủng cho căn nhà 3t,"3,65 tỷ",3.65,"91,25 triệu/m²",40,N/A,"Đ. Đoàn Văn Bơ, P. 16, Q. 4, Tp. Hồ Chí Minh",,,28/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306303368,"KÈO THƠM SÁT MẶT TIỀN TIỆN DI CHUYỂN BỀ NGANG QUÁ KHỦNG CHO CĂN NHÀ 3T Mô tả: - Tôi chủ nhà cần bán căn nhà Q4 Diện Tích đẹp chưa có ngoài thị trường . - DT 40m2 Ngang 4 dài 9,1 nở hậu 4.55 ( hẻm trước nhà 3M ) - Vị Trí, Khu vực an ninh dân trí cao , Ngay chợ 200,Nhà Thờ Xóm Chiếu , trường học , khu ăn uống sầm uất nhất Q4 - Diện tích 39.6 m vuông , sd 79m - Nhà 1 trệt lầu 2P2WC ban công rộng rãi thoáng mát Hoàn công đầy đủ - Liên hệ ngay để được tư vấn xem nhà miễn phí có quà đem về - Đường bê tông cao ráo bao không ngập nước Giá bán 3.65 ty TL chính chủ LH Thành Nhà VIP 0966644418 Nhận ký gửi mua bán bds các quận Thu gọn Liên hệ: SĐT 1 096 664 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao, Đất vuông - nở hậu",,,,"Dân trí cao, Đất vuông - nở hậu",,,,
306306225,9,"Nhà mặt tiền hẻm 4m , Ngang 4.1 dài 9 nở hậu , Quận 4 Chỉ 4.3 tỷ.","4,3 tỷ",4.3,"101,18 triệu/m²",42.5,N/A,"Đ. Đoàn Văn Bơ, P. 14, Q. 4, Tp. Hồ Chí Minh",2,2,28/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306306225,"BÁN NHÀ MẶT HẺM 5M ĐOÀN VĂN BƠ PHƯỜNG KHÁNH HỘI QUẬN 4 !!! - Diện tích : 4.1m x 9m ( Nở hậu 4.85m ) . Sổ công nhận : 42,5m2 . Trệt Lầu 2 PN 2Wc . Hoàn công đủ - Vị trí hẻm rộng 1/ thẳng tới nhà . Xung quanh là trường mầm non , trường học các cấp , chợ , siêu thị , hàng ăn , ko thiếu bất kì 1 tiện ích nào -Nhà 2 mặt cửa trước và bên hông nhà . Hẻm thông thoáng Giá bán : 4.3Tỷ (thương lượng) Liên hệ: SĐT 1 093 340 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,,
306304487,9,"Bán nhà Đ.Khánh hội, căn góc đi lại thuận tiện, luu thông Tôn Thất Thuyết, Bến vân đồn, Hoàng diệu.","6,6 tỷ",6.6,"106,45 triệu/m²",62,N/A,"Đ. Khánh Hội, P. 3, Q. 4, Tp. Hồ Chí Minh",4,4,28/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306304487,"VỊ TRÍ HIẾM NHÀ BÁN- DT 61.8M2 - GẦN HỒ BƠI KHÁNH HỘI- KẾT NỐI VỚI TÔN THẤT THUYẾT VÀ HOÀNG DIỆU- BẾN VÂN ĐỒN. Ngang 3.9m dài 16.5m. Hiện trạng: nhà cấp 4, có 4 PN, tiện chủ xây mới theo công năng sử dụng, khu dân cư hiện hữu. Gần công viên. Pháp lý chuẩn, sổ hồng riêng. Chào chỉ 6.6T. Còn thương lượng. Zalo Ánh Ngọc: 0938071862 NHẬN KÝ GỬI MUA VÀ BÁN NHÀ PHỐ. Liên hệ: SĐT 1 093 807 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giáp vườn hoa công viên, Xây mới",,,,"Giáp vườn hoa công viên, Xây mới",,,,
