id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Hướng ban công,Tiện ích,Nội thất,Số ban công,Post_Year,Post_Month,Post_Day,Post_Weekday,is_mattien,Floor,is_hem,Width_m,Is_MatTien,Price_Per_m2,Floors,Ward
306282520,162,"Bán nhà 4 tầng nguyễn văn cừ, quận 5 dt 55m chỉ 9,7 tỷ (tl)","9,7 tỷ",9.7,179.6,54.0,Quận 5,"Đ. Nguyễn Văn Cừ, P. 1, Q. 5, Tp. Hồ Chí Minh",5.0,5.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306282520,"* Vị trí: trung tâm hiếm có Quận 5, tọa lạc tại hẻm Nguyễn Văn Cừ, P.1, Q.5, chỉ 20 m ra đường lớn, xe hơi vào tận nơi. Kết nối cực nhanh Trần Hưng Đạo Võ Văn Kiệt Quận 1 Quận 10, giao thông thuận tiện mọi hướng. * Thông tin tài sản: - Diện tích: 55m² (5m x 11m) - Kết cấu: 1 trệt + 2 lầu + sân thượng - 5PN (có phòng ngủ tầng trệt rất tiện cho người lớn tuổi), 4 WC, Phòng khách bếp ban công thoáng mát - Nhà xây kiên cố, khu dân cư ổn định, an ninh tốt - Pháp lý: Sổ hồng riêng chính chủ, công chứng nhanh gọn. * Giá trị khai thác: - Vị trí đắc địa: sát Quận 1, gần cầu Nguyễn Văn Cừ, - Hẻm rộng, gần mặt tiền, xe hơi vào nhà - Thích hợp mở văn phòng, phòng khám, cho thuê, đầu tư tích luỹ tài sản. - Giá tốt trong khu vực phù hợp ở gia đình nhỏ, mua tích sản hoặc cho thuê * Giá bán: 9,7 tỷ (TL cho khách thiện chí) * ACE quan tâm vui lòng liên hệ theo thông tin bên dưới: --- Ms Hồng 0909814899 - chuyên BĐS Nhà Phố trung tâm - Đúng nhà , Đúng giá --- Thu gọn Liên hệ: SĐT 1 090 981 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giao thông thuận lợi",,,,Giao thông thuận lợi,,,,,2025,12,25,3,0,4.0,1,5.0,0,179.63,3.5,1
306284801,162,"Bán tòa building căn góc: 8m x 26m, ngay MT Trần Hưng Đạo, Q1 - Hầm 7 tầng, HDT 280tr giá 115 tỷ",115 tỷ,115.0,500.0,208.0,Quận 1,"P. Cô Giang, Q. 1, Tp. Hồ Chí Minh",5.0,6.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-1-ho-chi-minh-i1223/306284801,"Chủ nhà cần bán tòa building, góc 2 mặt tiền ngay Trần Hưng Đạo, Quận 1. - Tuyến đường trung tâm, ngay Bến Thành, gần Bùi Viện. - Diện tích: 8m x 26m, vuông vức. - Hiện trạng: Hầm 7 tầng. Có thang máy. - Thích hợp kinh doanh, cho thuê tòa nhà văn phòng, quảng bá thương hiệu,... - Giá chỉ: 115 tỷ còn thương lượng thêm. Vui lòng liên hệ: 0902323354 - Thu Hằng. Xin cám ơn quý anh/chị đã dành thời gian quan tâm. Liên hệ: SĐT 1 090 232 **** Hiện số Thông tin chi tiết Tiện ích Thang máy",,,,,,Thang máy,,,2025,12,25,3,0,7.0,0,8.0,1,552.88,7.0,Bến Thành
306273380,162,"Bán nhà trung tâm Quận 3 - 19.1m2, 4 tầng 3PN - chỉ 4tỷ7 TL","4,7 tỷ",4.7,246.1,19.1,Quận 3,"Đ. Trần Văn Đang, P. 11, Q. 3, Tp. Hồ Chí Minh",3.0,3.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-3-ho-chi-minh-i1223/306273380,"Nhà Quận 3 - 2 mặt tiền thoáng đãng - giá chỉ 4. x tỷ. Vị trí đắc địa: Đường Trần Văn Đang, P11, Quận 3. Khu vực dân trí cao, nhà cao tầng đồng bộ, hẻm thông sạch sẽ. Điểm nổi bật: Căn góc 2 mặt tiền cực kỳ thoáng mát, ánh sáng tự nhiên ngập tràn. Kết cấu 4 tầng kiên cố: Trệt + 2 lầu + sân thượng. Công năng hoàn hảo: 3 phòng ngủ, 1 phòng thờ, 4WC. Phù hợp cho gia đình trẻ muốn định cư ngay trung tâm. Hẻm 3 gác thông, xe hơi đỗ cách nhà chỉ 20m. Thông số vàng: Diện tích: 4.6m x 4.1m (CN 19.1m2). Diện tích sàn: 60m2. Hướng: Đông Bắc. Giá chào: 4.7 tỷ (thương lượng chính chủ). Liên hệ xem nhà ngay: 0903618939Quang Trực). Thu gọn Liên hệ: SĐT 1 090 361 **** Hiện số Thông tin chi tiết Mặt tiền 4,6m Ưu điểm BĐS Dân trí cao, Căn góc",,,,"Dân trí cao, Căn góc",,,,,2025,12,25,3,0,4.0,1,4.1,1,246.07,3.5,11
306281522,162,"Bán Nhà Hẻm 3.5m Nguyễn Đình Chiểu, P.2, Q.3 Diện Tích: 3.5m x10m (35m2) 5 tầng Giá Bán : 8.5 Tỷ","8,5 tỷ",8.5,242.9,35.0,Quận 3,"Đ. Nguyễn Đình Chiểu, P. 2, Q. 3, Tp. Hồ Chí Minh",3.0,3.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-3-ho-chi-minh-i1223/306281522,"Bán Nhà Hẻm 3.5m Nguyễn Đình Chiểu, P.2, Q.3 - Giá Bán : 8.5 Tỷ Thương Lượng - Diện Tích: 3.5m x10m (35m2) - Kết Cấu: 3 tầng+ lửng + sân thượng - Gồm Có : 3 phòng ngủ, 4WC. - Liên Hệ : 0908149523 Mạnh Cường Liên hệ: SĐT 1 090 814 **** Hiện số Thông tin chi tiết Mặt tiền 3,5m",,,,,,,,,2025,12,25,3,0,5.0,1,3.5,1,242.86,3.0,2
306281519,163,HẺM XE HƠI NGUYỄN NGỌC LỘC P14 QUẬN 10 Diện Tích: 3.5m x 10m 5 TẦNG Giá Bán : 8.2 Tỷ Thương Lượng,"8,2 tỷ",8.2,234.3,35.0,Quận 10,"Đ. Nguyễn Ngọc Lộc, P. 14, Q. 10, Tp. Hồ Chí Minh",4.0,4.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-10-ho-chi-minh-i1223/306281519,"HẺM XE HƠI NGUYỄN NGỌC LỘC QUẬN 10 - Giá Bán : 8.2 Tỷ Thương Lượng - Diện Tích: 3.5m x 10m, nở hậu: 3.6m - Kết Cấu : Trệt Lửng 2 Lầu Sân Thượng - Vị Trí : Hẻm sạch sẽ thông ra 3 tháng 2. Khu vực an ninh dân trí. Gần trường Việt - Úc - Gọi Ngay :0908149523 Mạnh Cường Liên hệ: SĐT 1 090 814 **** Hiện số Thông tin chi tiết Mặt tiền 3,5m Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,,,2025,12,25,3,0,5.0,1,3.5,1,234.29,4.0,2
306282889,163,"Bán đất tặng nhà - 51m2 - 2 tầng - 5,38 Tỷ","5,38 tỷ",5.38,105.5,51.0,Quận 3,"Đ. Lý Chính Thắng, P. Võ Thị Sáu, Q. 3, Tp. Hồ Chí Minh",3.0,3.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-3-ho-chi-minh-i1223/306282889,"Vị trí: Lý Chính Thắng, Quận 3. Diện tích: 9,5m x 4,2m (khuôn đẹp dài hiếm Quận 3). Kết cấu: 1 trệt + 1 lầu + lửng. Công năng: 3 phòng ngủ 1 WC. Hướng: Đông Bắc. Hẻm trước nhà: 2,5m sạch sẽ, an ninh, yên tĩnh. Trung tâm Quận 3 khu dân cư hiện hữu, dân trí cao. Gần Ngã Tư Nam Kỳ Khởi Nghĩa Lý Chính Thắng sát Viện Pasteur, Viện Y Học Cổ Truyền, Chùa Vĩnh Nghiêm. Bán kính 500m đầy đủ: Bệnh viện, chợ, trường học, tiện ích cao cấp. Ở gia đình trung tâm cho thuê ổn định Đầu tư giữ tài sản khu lõi Sài Gòn. Thu gọn Liên hệ: SĐT 1 093 284 **** Hiện số Thông tin chi tiết Mặt tiền 9,5m Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,,,2025,12,25,3,0,2.0,1,4.2,1,105.49,2.5,6
306281113,163,"Đề Thám Quận 1, Giao Trần Hưng Đạo DT 42m2 Ngang 6m, Kết Cấu 4 Tầng VIP Homestay, SHR, Chỉ 12.5 Tỷ","12,5 tỷ",12.5,297.6,42.0,Quận 1,"Đ. Đề Thám, P. Cầu Ông Lãnh, Q. 1, Tp. Hồ Chí Minh",5.0,6.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-1-ho-chi-minh-i1223/306281113,"Đề Thám Quận 1, ngay đoạn giao Trần Hưng Đạo, 4 tầng mới đẹp, cách 1 nhà ra mặt tiền, hẻm sạch văn minh, căn góc thoáng sáng. Diện tích 42m2 bề ngang khủng 6m. Công năng 5 PN, 6WC. Phù hợp đầu tư cho thuê dòng tiền tây hoặc mua ở thuận tiện. Giá chào: 12.5 Tỷ (Có TL) Hẹn lịch xem nhà vui lòng LH trực tiếp 0901678090 Tưởng Foko. Cám ơn ACE đã xem tin! Liên hệ: SĐT 1 090 167 **** Hiện số Thông tin chi tiết Mặt tiền 6m Ưu điểm BĐS Căn góc",6.0,,,Căn góc,,,,,2025,12,25,3,1,4.0,1,6.0,1,297.62,4.0,Cầu Ông Lãnh
306280701,163,"Nhà Dạ Nam Chánh Hưng Q8, 48m2, 4 tầng, BTCT hẻm xe hơi, giá 10.5 tỷ (TL)","10,5 tỷ",10.5,218.8,48.0,Quận 8,"Đ. Dạ Nam, P. 5, Q. 8, Tp. Hồ Chí Minh",4.0,4.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-8-ho-chi-minh-i1223/306280701,"48m2 (4x14m), diện tích sử dụng 151.2m2, kết cấu 1 trệt 3 lầu BTCT, gồm 4PN 3WC phòng khách bếp sân thượng. Hẻm xe hơi đỗ cửa thẳng tắp, ngay công viên Dạ Nam Cầu Chữ Y, sát trung tâm, di chuyển nhanh Q1 Q5 Q7; gần BV Q8, Parc Mall, Aeon Cao Lỗ, tiện ích đầy đủ. Sổ hồng riêng, hoàn công đủ, mua bán công chứng ngay trong ngày. Liên hệ: 0949449893 Thạch. Liên hệ: SĐT 1 094 944 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4.0,,,,,,,,2025,12,25,3,1,4.0,1,4.0,1,218.75,4.5,5
306284780,164,"Độc quyền! Góc 2 mặt tiền HXH Nguyễn Đình Chiểu, Đk, Q1 - (6,5 x 22m) - Hầm, 4 tầng - chỉ 43 tỷ",43 tỷ,43.0,307.1,140.0,Quận 1,"Đ. Nguyễn Đình Chiểu, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh",8.0,8.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-1-ho-chi-minh-i1223/306284780,"* Vị trí siêu đắc địa - Căn góc 2 mặt tiền đường 8m, cách mặt tiền 15m hẻm thẳng. * Thông tin: - Diện tích: 6,5 x 2mm. - Kết cấu: Hầm + 4 tầng. - Công năng: 11 phòng CHDV full nội thất, thang máy 400kg cao cấp. - Khu dân trí cao, nằm cạnh Đoàn Luật Sư TPHCM, khách sạn The Amanda, Lim Tower 3. - Khu vực quy tụ nhiều toà building văn phòng hạng A, khách sạn 5 sao, nhà hàng, lãnh sự quán... - Hiện đang có hợp đồng thuê 80 triệu/tháng. - Pháp lý rõ ràng, sổ hồng hoàn công đầy đủ. - Chỉ 43 tỷ (mong gặp khách thiên chí). - Liên hệ: 0934345673 em Hoàng An (hỗ trợ pháp lý và tư vấn đến khi ra sổ). Thu gọn Liên hệ: SĐT 1 093 434 **** Hiện số Thông tin chi tiết Mặt tiền 6,5m Tiện ích Thang máy Ưu điểm BĐS Dân trí cao, Căn góc",15.0,,,"Dân trí cao, Căn góc",,Thang máy,,,2025,12,25,3,1,4.0,1,6.5,0,307.14,4.0,Đa Kao
306284774,165,4 tỷ 280 Siêu Phẩm Nhà Lý Tế Xuyên Thủ Đức 82.5m2 (5m x 16.8m) | Đường 8m | Sổ hồng riêng,"4,28 tỷ",4.28,51.9,82.5,Thành phố Thủ Đức,"Đ. Lý Tế Xuyên, P. Linh Đông, Tp. Thủ Đức, Tp. Hồ Chí Minh",4.0,4.0,2025-12-25,https://meeyland.com/ban-nha-rieng-thu-duc-ho-chi-minh-i1223/306284774,"DT: 82.5m (5m x 16.8m) Đường trước nhà 8m Sổ hồng riêng Vị trí đẹp khu dân cư hiện hữu, an ninh, xe hơi vào tận cửa Diện tích rộng hiếm trong tầm giá Pháp lý chuẩn, công chứng ngay Phù hợp mua ở lâu dài hoặc đầu tư sinh lời Liên hệ Hậu: 0707187667 xem nhà trực tiếp, thương lượng chính chủ Liên hệ: SĐT 1 070 718 **** Hiện số",,,,,,,,,2025,12,25,3,0,,0,5.0,0,51.88,1.0,Linh Đông
306284770,165,"Tòa nhà Building MT kinh doanh ngay Trần Não, An Khánh, Q2. 7,5x21m CN:158m. Giá chỉ 58 tỷ",58 tỷ,58.0,367.1,158.0,Thành phố Thủ Đức,"Đ. Trần Não, P. An Khánh, Tp. Thủ Đức, Tp. Hồ Chí Minh",10.0,10.0,2025-12-25,https://meeyland.com/ban-nha-rieng-thu-duc-ho-chi-minh-i1223/306284770,"Tòa nhà Building ngay mặt tiền đường Trần Não, phường An Khánh, Quận 2. - Diện tích: 7,5x21m. - Công nhận: 158m. - Kết cấu: Hầm - 5 Tầng. - Pháp lý: Sổ hồng cá nhân. - Giá: 58 tỷ. Liên hệ em Bảo: 0919287237. Làm việc chính chủ. Em xin cam kết tin đăng thật - giá thật - trao giá trị thật. Vì em trân quý thời gian của anh chị có nhu cầu quan tâm. Em cảm ơn anh chị đã xem tin. Liên hệ: SĐT 1 091 928 **** Hiện số",,,,,,,,,2025,12,25,3,0,5.0,0,7.5,1,367.09,5.0,Bình An
306274644,165,Đất đẹp mặt tiền sông 5 x 31m xây nhà view sông sân vườn đẹp,"5,45 tỷ",5.45,35.3,154.2,Quận 12,"Đ. Thạnh Xuân 52, P. Thạnh Xuân, Q. 12, Tp. Hồ Chí Minh",1.0,2.0,2025-12-25,https://meeyland.com/ban-dat-quan-12-ho-chi-minh-i1123/306274644,"Giá: 5,45 tỷ thương lượng. Đất mặt sông. Bán đất mặt tiền sông đường TX52 P. Thạnh Xuân, Q12 gần Chợ và vành đai Tây Bắc sắp làm. Diện tích: 5m x 31m tổng 154,2m2. Có 85m2 thổ cư. Hướng: Tây Bắc. Vị trí mặt tiền sông cực thoáng, không khí mát mẻ quanh năm, tiềm năng tăng giá cực cao, thích hợp đầu tư sinh lời. Phù hợp xây nhà ở, nhà vườn, nghỉ dưỡng hoặc đầu tư lâu dài. Hướng Tây Bắc đường 10m tuyến đường sông Vàm Thuật đang làm. Gặp Duyên là có đất đẹp0934042778 Duyên. Thu gọn Liên hệ: SĐT 1 093 404 **** Hiện số Thông tin chi tiết Mặt tiền 5m",5.0,,,,,,,,2025,12,25,3,1,,0,5.0,1,35.34,1.0,Thạnh Xuân
306262991,165,Nhà chính chủ Mặt Tiền Kinh Doạn Buôn Bán Trần Xuân Soạn P. Tân Hưng Q7,"8,8 tỷ",8.8,115.8,76.0,Quận 7,"P. Trần Xuân Soạn, P. Tân Hưng, Q. 7, Tp. Hồ Chí Minh",2.0,2.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-7-ho-chi-minh-i1223/306262991,"Chính chủ cần bán nhà Mặt tiền Đ. Trần Xuân Soạn Phường Tân Hưng Q7 khu kinh doanh sầm uất. -------------------------------------- Diện tích: 3.2m x 22m, nhà xây mới trệt 1 lầu, 2 phòng ngủ, 2 toilet, mặt bằng cho thuê thông suốt rộng thoáng. Khu vực sầm uất, đông đúc thuận tiện kinh doanh đa ngành nghề. Sổ hồng riêng, hoàn công đầy đủ, hỗ trợ vay ngân hàng. Giá bán: 8 Tỷ 800 thương lượng chính chủ Liên hệ: SĐT 1 090 887 **** Hiện số Thông tin chi tiết Mặt tiền 12m Hướng ban công Bắc Ưu điểm BĐS Xây mới",12.0,,,Xây mới,Bắc,,,,2025,12,25,3,1,1.0,0,3.2,1,115.79,2.0,Tân Hưng
306284749,165,"Siêu phẩm mặt tiền Bùi Thị Xuân, Bến Thành, Q 1 - 7,2x22m - 8 tầng - HĐT: 220tr/tháng - Giá 63 tỷ",63 tỷ,63.0,443.7,142.0,Quận 1,"Đ. Bùi Thị Xuân, P. Bến Thành, Q. 1, Tp. Hồ Chí Minh",6.0,8.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-1-ho-chi-minh-i1223/306284749,"Bán nhà mặt tiền Bùi Thị Xuân, Phường Bến Thành, Quận 1. - Tuyến đường thương mại dịch vụ chuyên khách sạn cao cấp, nhà hàng sang trọng, các chuỗi thương hiệu quốc tế,... Cách chợ Bến Thành chỉ 500m. - Diện tích: 7,2x22m - DTCN: 142m2. - Kết cấu: 8 tầng. - Hợp đồng thuê: 220 triệu mỗi tháng. - Giá: 65 tỷ. ----------- - Hotline/Zalo: 0902912007 Em Hoàng - Luôn sẵn sàng hỗ trợ tư vấn 24/7. - Miễn tiếp môi giới, quảng cáo. - Trân trọng cảm ơn Quý cô chú, anh/chị đã quan tâm và theo dõi tin! Thu gọn Liên hệ: SĐT 1 090 291 **** Hiện số Thông tin chi tiết Mặt tiền 7,2m",,,,,,,,,2025,12,25,3,0,8.0,0,7.2,1,443.66,8.0,Bến Thành
306263637,165,"Siêu vị trí! Bán nhà MT Trần Quang Khải, Quận 1 (4.5 x 20m, 5 tầng, HĐT 120tr/ tháng), giá 31 tỷ",31 tỷ,31.0,344.4,90.0,Quận 1,"Đ. Trần Quang Khải, P. Tân Định, Q. 1, Tp. Hồ Chí Minh",8.0,10.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-1-ho-chi-minh-i1223/306263637,"Bán nhà siêu vị trí mặt tiền Trần Quang Khải, Phường Tân Định, Quận 1. - Diện tích: 4.5 x20m. - Kết cấu: 5 tầng. - Hợp đồng thuê: 120 triệu/ tháng. - Vị trí đep, thoáng thuận tiện kinh doanh, đầu tư nhận diện thương hiệu - Pháp lý cá nhân, sẵn sàng mua bán công chứng ngay. - Giá 31 tỷ. Liên hệ: SĐT 1 070 756 **** Hiện số",,,,,,,,,2025,12,25,3,0,5.0,0,4.5,1,344.44,5.0,Tân Định
306284707,166,"Hàng hiếm đầu tư - góc 2 mặt tiền 140m2(10x15m) - đường số 23, P. Hiệp Bình Chánh - giá tốt 12.5tỷ","12,5 tỷ",12.5,89.3,140.0,Thành phố Thủ Đức,"Đ. 23, P. Hiệp Bình Chánh, Tp. Thủ Đức, Tp. Hồ Chí Minh",6.0,5.0,2025-12-25,https://meeyland.com/ban-dat-thu-duc-ho-chi-minh-i1123/306284707,"Thông tin bđs bán: - Góc 2 mặt tiền đường số 23 và đường số 10 khu ven sông P. Hiệp Bình Chánh, Thủ Đức. Gần TTTM GigaMall. - Diện tích: 10x15m = 140m2 full thổ cư (đất vuông đẹp). - Hiện trạng đang cho thuê quán. - Vị thế đẹp nên phù hợp đa dạng công năng: Mua cho thuê tiếp hoặc xây mới ở làm toà nhà, hoặc kinh doanh,... - Giá 12.5tỷ. Liên hệ em Hiệp 0706325777 để biết thêm thông tin về bđs này. Liên hệ: SĐT 1 070 632 **** Hiện số Thông tin chi tiết Mặt tiền 10m Ưu điểm BĐS Đất vuông - nở hậu, Xây mới",10.0,,,"Đất vuông - nở hậu, Xây mới",,,,,2025,12,25,3,1,,0,10.0,1,89.29,1.0,Hiệp Bình Chánh
306264893,166,"Nhà chính chủ xây ở kiên cố btct tới nóc-nội thất cao cấp-nhà nở hậu chữ l-3 tầng - giá 6,9tỷ","6,9 tỷ",6.9,160.5,43.0,Quận 4,"Đ. Khánh Hội, P. 4, Q. 4, Tp. Hồ Chí Minh",3.0,3.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306264893,"Diện tích 43m ngang 3.7m nở hậu 5.2m dài 10m Kết cấu 3 tầng hoàn công 140m - gồm 3 phòng ngủ - 3 vệ sinh - phòng thờ - sân thượng - có để sẵn lên 1 lầu nữa . Nhà đúc kiên cố. Chủ tặng hết nội thất còn rất mới và chất lượng. Toàn bộ hệ tủ kệ phòng khách bếp. phòng ăn, tủ lạnh, ti vi. máy lạnh, mấy giặt máy sấy, sofa Hẻm đẹp toàn nhà giàu dân trí, Hẻm thông Pháp lý: Sồ hồng riêng - Hoàn công Giá 6,9 Tỷ LIÊN HỆ XEM NHÀ: 0936341748 Cường Liên hệ: SĐT 1 093 634 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",3.7,,,Đất vuông - nở hậu,,,,,2025,12,25,3,1,3.0,1,3.7,0,160.47,2.5,4
306268476,166,Siêu phẩm thu nhập cao dãy phòng trọ mới 100% tại quận 4,"6,3 tỷ",6.3,70.0,90.0,Quận 4,"Đ. Đoàn Văn Bơ, P. 16, Q. 4, Tp. Hồ Chí Minh",4.0,9.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306268476,"Dãy phòng trọ 20 phòng - 9 toilet đã có hợp đồng thầu nguyên căn 50 triệu/tháng. Khai thác ổn định lợi nhuận cao thích hợp đầu tư bền vững. Hẻm trước nhà 3m, xe ra vào thoải mái. Đường bê tông cao ráo không lo ngập nước. Gần chợ, công an phường, nhà thờ Xóm Chiếu, khu dân cư đông đúc. Khu vực nhu cầu thuê phòng cực cao (sinh viên nhân viên văn phòng). Diện tích đẹp: 90m² (ngang 3.2m dài 24m, nở hậu 4m cực tài lộc). Diện tích sử dụng: 360m². Hướng: Đông Bắc. Kết cấu: Trệt + 3 lầu nhà mới xây 100%, không cần sửa chữa vào khai thác ngay. Giá bán: 6.3 tỷ. Liên hệ xem nhà: 0936341748 Cường. Thu gọn Liên hệ: SĐT 1 093 634 **** Hiện số Thông tin chi tiết Mặt tiền 3,2m Ưu điểm BĐS Đang có lợi nhuận cao, Đất vuông - nở hậu, Xây mới",3.2,,,"Đang có lợi nhuận cao, Đất vuông - nở hậu, Xây mới",,,,,2025,12,25,3,1,3.0,1,3.2,1,70.0,4.0,16
306284700,166,Nhà 1 trệt 1 lửng - dt 68m2 - hẻm xe 7 chỗ - An Dương Vương - Quận 8 - nhỉnh 5 tỷ (TL),"5,45 tỷ",5.45,80.1,68.0,Quận 8,"Đ. An Dương Vương, P. 16, Q. 8, Tp. Hồ Chí Minh",3.0,3.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-8-ho-chi-minh-i1223/306284700,"Nhà 1 trệt 1 lửng - dt 68m2 - hẻm xe 7 chỗ - An Dương Vương - Quận 8 - Nhỉnh 5 tỷ (tl). Vị trí: An Dương Vương, Quận 8, ngay ngã tư An Dương Vương Võ Văn Kiệt. Diện tích: 68m (ngang 4m, dài 17m). Kết cấu: 1 trệt 1 lửng, 3 phòng ngủ, có phòng ngủ dưới trệt phù hợp người lớn tuổi. Đường trước nhà: Hẻm rộng khoảng 7m, xe hơi vào nhà, khu dân cư an ninh. Pháp lý: Sổ riêng, công chứng ngay. Liên hệ: Lý hỗ trợ thông tin và sắp xếp xem nhà phù hợp. Liên hệ: SĐT 1 097 718 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4.0,,,,,,,,2025,12,25,3,1,,1,4.0,1,80.15,1.0,16
306275343,166,"Chính chủ bán nhà trệt lầu Tôn Thất Thuyết, Quận 4","4,7 tỷ",4.7,116.9,40.2,Quận 4,"Đ. Tôn Thất Thuyết, P. 4, Q. 4, Tp. Hồ Chí Minh",3.0,3.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306275343,"Chính chủ bán nhà trệt lầu Tôn Thất Thuyết, Quận 4. Vị trí đẹp, hẻm Tôn Thất Thuyết thông ra Khánh Hội, đi lại cực kỳ thuận tiện. Diện tích: Ngang 3.4m x dài 12m, 40.2m2 nở hậu tài lộc. Kết cấu: Nhà trệt + lầu, hiện trạng chỉ cần cải tạo nhẹ là ở đẹp Trước đây nhà có 2 cửa trước sau, khách mua có thể tận dụng lại thiết kế cũ rất thông thoáng. Pháp lý đầy đủ hoàn công chuẩn. Giá chính chủ: 4.7 tỷ thương lượng trực tiếp chính chủ thiện chí bán. Liên hệ xem nhà: 0936341748 Cường. Thu gọn Liên hệ: SĐT 1 093 634 **** Hiện số Thông tin chi tiết Mặt tiền 3,4m Ưu điểm BĐS Đất vuông - nở hậu",3.4,,,Đất vuông - nở hậu,,,,,2025,12,25,3,1,,1,3.4,1,116.92,2.0,13
306284662,167,"Nhà hẻm 3m, Xóm Chiếu, P.14, Q4, 60m2, 2 lầu, 3 PN, chỉ 5,8 tỷ!","5,8 tỷ",5.8,96.7,60.0,Quận 4,"Đ. Xóm Chiếu, P. 14, Q. 4, Tp. Hồ Chí Minh",3.0,3.0,2025-12-25,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306284662,"Nhà hẻm 3m, Xóm Chiếu, P.14, Q4, 60m2, 2 lầu, 3 PN, chỉ 5,8 tỷ! + Vị trị: Nhà hẻm 3m, đường Xóm Chiếu, Phường 14, Quận 4, Tp.HCM. - Nhà khu vực Trung Tâm, sang Quận 1 chỉ mất 5 phút. - Tiện ích xung quanh hoàn hảo. - Gần trường Đại học Luật,Tp.HCM, Đại học Nguyễn Tất Thành, Phố ẩm thực Vĩnh Khánh... + Diện tích: 3,4m x 17m = 60m2 + Kết cấu nhà: nhà 1 trệt, 1 lầu đúc bê tông cốt thép. - Nhà gồm sân để xe, phòng khách, bếp, 3 phòng ngủ, 2 nhà vệ sinh. - Nhà còn mới, có thể vào ở luôn. + Pháp lý: sổ hồng riêng, hoàn công đủ, công chứng mua bán trong ngày. + Giá bán chỉ 5,8 tỷ. + Gọi ngay anh Hùng xem nhà nhé! Thu gọn Liên hệ: SĐT 1 090 367 **** Hiện số",,,,,,,,,2025,12,25,3,0,2.0,1,3.4,0,96.67,3.0,14
306284645,167,"VIP - Mặt tiền kinh doanh - Kế Hoàng Diệu 2 - P Linh Chiểu Thủ Đức - DT 80m2 - giá 10,2 tỷ TL","10,2 tỷ",10.2,127.5,80.0,Thành phố Thủ Đức,"Đ. Số 5, P. Linh Chiểu, Tp. Thủ Đức, Tp. Hồ Chí Minh",2.0,2.0,2025-12-25,https://meeyland.com/ban-nha-rieng-thu-duc-ho-chi-minh-i1223/306284645,"Nhà gấp bán - mặt tiền kinh doanh - Đường Số 5 - P Linh Chiểu. - DT 80m2 - 4.5x18m. Mặt tiền kinh doanh Khu VIP Thủ Đức, Nhà hàng và cafe nhộn nhịp. - Nhà 1 trệt 1 lửng 2PN và mặt bằng rộng - Dòng tiền tốt. - Pháp lý chuẩn CC ngay. Liên hệ: SĐT 1 090 991 **** Hiện số",,,,,,,,,2025,12,25,3,0,,0,4.5,1,127.5,1.0,Linh Chiểu
